id,image_path,primary_language,scripts,condition,ground_truth
0332,screenshots/synthetic_bank_0332.png,Mixed-language,Latin,clean,"19:45
4G
Nova Mobile Banking
Secure transaction centre
FAILED
LKR 601.74
Salli transfer eka complete une naha. Money transfer complete aagala.
Date & time
09 Mar 2026 • 04:46
Reference
NMB-2603-793056
Error code
FRB-106
Issue
Transfer failed
Get help
Back to activity"
0332,screenshots/augmented/synthetic_bank_0332_blur.png,Mixed-language,Latin,blur,"19:45
4G
Nova Mobile Banking
Secure transaction centre
FAILED
LKR 601.74
Salli transfer eka complete une naha. Money transfer complete aagala.
Date & time
09 Mar 2026 • 04:46
Reference
NMB-2603-793056
Error code
FRB-106
Issue
Transfer failed
Get help
Back to activity"
0332,screenshots/augmented/synthetic_bank_0332_rot.png,Mixed-language,Latin,rotation,"19:45
4G
Nova Mobile Banking
Secure transaction centre
FAILED
LKR 601.74
Salli transfer eka complete une naha. Money transfer complete aagala.
Date & time
09 Mar 2026 • 04:46
Reference
NMB-2603-793056
Error code
FRB-106
Issue
Transfer failed
Get help
Back to activity"
0332,screenshots/augmented/synthetic_bank_0332_lowres.png,Mixed-language,Latin,low-resolution,"19:45
4G
Nova Mobile Banking
Secure transaction centre
FAILED
LKR 601.74
Salli transfer eka complete une naha. Money transfer complete aagala.
Date & time
09 Mar 2026 • 04:46
Reference
NMB-2603-793056
Error code
FRB-106
Issue
Transfer failed
Get help
Back to activity"
0333,screenshots/synthetic_bank_0333.png,Mixed-language,Latin,clean,"10:30
4G
Nova Mobile Banking
Secure transaction centre
FAILED
EUR 1,531.76
Salli transfer eka complete une naha. Money transfer complete aagala.
Date & time
02 Oct 2024 • 13:12
Reference
NMB-2410-430789
Error code
DCT-293
Issue
Transfer failed
Get help
Back to activity"
0333,screenshots/augmented/synthetic_bank_0333_blur.png,Mixed-language,Latin,blur,"10:30
4G
Nova Mobile Banking
Secure transaction centre
FAILED
EUR 1,531.76
Salli transfer eka complete une naha. Money transfer complete aagala.
Date & time
02 Oct 2024 • 13:12
Reference
NMB-2410-430789
Error code
DCT-293
Issue
Transfer failed
Get help
Back to activity"
0333,screenshots/augmented/synthetic_bank_0333_rot.png,Mixed-language,Latin,rotation,"10:30
4G
Nova Mobile Banking
Secure transaction centre
FAILED
EUR 1,531.76
Salli transfer eka complete une naha. Money transfer complete aagala.
Date & time
02 Oct 2024 • 13:12
Reference
NMB-2410-430789
Error code
DCT-293
Issue
Transfer failed
Get help
Back to activity"
0333,screenshots/augmented/synthetic_bank_0333_lowres.png,Mixed-language,Latin,low-resolution,"10:30
4G
Nova Mobile Banking
Secure transaction centre
FAILED
EUR 1,531.76
Salli transfer eka complete une naha. Money transfer complete aagala.
Date & time
02 Oct 2024 • 13:12
Reference
NMB-2410-430789
Error code
DCT-293
Issue
Transfer failed
Get help
Back to activity"
0334,screenshots/synthetic_bank_0334.png,English,Latin,clean,"20:45
4G
Nova Mobile Banking
Secure transaction centre
PENDING
GBP 2,280.00
Your transfer is still being processed.
Date & time
03 Feb 2024 • 12:05
Reference
NMB-2402-444883
Error code
FNS-954
Issue
Transfer pending
Get help
Back to activity"
0334,screenshots/augmented/synthetic_bank_0334_blur.png,English,Latin,blur,"20:45
4G
Nova Mobile Banking
Secure transaction centre
PENDING
GBP 2,280.00
Your transfer is still being processed.
Date & time
03 Feb 2024 • 12:05
Reference
NMB-2402-444883
Error code
FNS-954
Issue
Transfer pending
Get help
Back to activity"
0334,screenshots/augmented/synthetic_bank_0334_rot.png,English,Latin,rotation,"20:45
4G
Nova Mobile Banking
Secure transaction centre
PENDING
GBP 2,280.00
Your transfer is still being processed.
Date & time
03 Feb 2024 • 12:05
Reference
NMB-2402-444883
Error code
FNS-954
Issue
Transfer pending
Get help
Back to activity"
0334,screenshots/augmented/synthetic_bank_0334_lowres.png,English,Latin,low-resolution,"20:45
4G
Nova Mobile Banking
Secure transaction centre
PENDING
GBP 2,280.00
Your transfer is still being processed.
Date & time
03 Feb 2024 • 12:05
Reference
NMB-2402-444883
Error code
FNS-954
Issue
Transfer pending
Get help
Back to activity"
0335,screenshots/synthetic_bank_0335.png,Tamil,Tamil,clean,"14:45
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
USD 1,713.80
இந்தப் பரிவர்த்தனை இருமுறை காணப்படுகிறது.
Date & time
31 Oct 2025 • 22:13
Reference
NMB-2510-333821
Error code
AKV-530
Issue
Duplicate transaction
Get help
Back to activity"
0335,screenshots/augmented/synthetic_bank_0335_blur.png,Tamil,Tamil,blur,"14:45
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
USD 1,713.80
இந்தப் பரிவர்த்தனை இருமுறை காணப்படுகிறது.
Date & time
31 Oct 2025 • 22:13
Reference
NMB-2510-333821
Error code
AKV-530
Issue
Duplicate transaction
Get help
Back to activity"
0335,screenshots/augmented/synthetic_bank_0335_rot.png,Tamil,Tamil,rotation,"14:45
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
USD 1,713.80
இந்தப் பரிவர்த்தனை இருமுறை காணப்படுகிறது.
Date & time
31 Oct 2025 • 22:13
Reference
NMB-2510-333821
Error code
AKV-530
Issue
Duplicate transaction
Get help
Back to activity"
0335,screenshots/augmented/synthetic_bank_0335_lowres.png,Tamil,Tamil,low-resolution,"14:45
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
USD 1,713.80
இந்தப் பரிவர்த்தனை இருமுறை காணப்படுகிறது.
Date & time
31 Oct 2025 • 22:13
Reference
NMB-2510-333821
Error code
AKV-530
Issue
Duplicate transaction
Get help
Back to activity"
0336,screenshots/synthetic_bank_0336.png,English,Latin,clean,"10:30
4G
Nova Mobile Banking
Secure transaction centre
PENDING
GBP 860.91
Your transfer is still being processed.
Date & time
20 Oct 2025 • 18:56
Reference
NMB-2510-333389
Error code
RGF-260
Issue
Transfer pending
Get help
Back to activity"
0336,screenshots/augmented/synthetic_bank_0336_blur.png,English,Latin,blur,"10:30
4G
Nova Mobile Banking
Secure transaction centre
PENDING
GBP 860.91
Your transfer is still being processed.
Date & time
20 Oct 2025 • 18:56
Reference
NMB-2510-333389
Error code
RGF-260
Issue
Transfer pending
Get help
Back to activity"
0336,screenshots/augmented/synthetic_bank_0336_rot.png,English,Latin,rotation,"10:30
4G
Nova Mobile Banking
Secure transaction centre
PENDING
GBP 860.91
Your transfer is still being processed.
Date & time
20 Oct 2025 • 18:56
Reference
NMB-2510-333389
Error code
RGF-260
Issue
Transfer pending
Get help
Back to activity"
0336,screenshots/augmented/synthetic_bank_0336_lowres.png,English,Latin,low-resolution,"10:30
4G
Nova Mobile Banking
Secure transaction centre
PENDING
GBP 860.91
Your transfer is still being processed.
Date & time
20 Oct 2025 • 18:56
Reference
NMB-2510-333389
Error code
RGF-260
Issue
Transfer pending
Get help
Back to activity"
0337,screenshots/synthetic_bank_0337.png,Tanglish,Latin,clean,"17:00
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
USD 1,866.25
Card payment decline aayiduchu.
Date & time
19 Jan 2026 • 13:32
Reference
NMB-2601-711127
Error code
NZF-233
Issue
Card payment declined
Get help
Back to activity"
0337,screenshots/augmented/synthetic_bank_0337_blur.png,Tanglish,Latin,blur,"17:00
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
USD 1,866.25
Card payment decline aayiduchu.
Date & time
19 Jan 2026 • 13:32
Reference
NMB-2601-711127
Error code
NZF-233
Issue
Card payment declined
Get help
Back to activity"
0337,screenshots/augmented/synthetic_bank_0337_rot.png,Tanglish,Latin,rotation,"17:00
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
USD 1,866.25
Card payment decline aayiduchu.
Date & time
19 Jan 2026 • 13:32
Reference
NMB-2601-711127
Error code
NZF-233
Issue
Card payment declined
Get help
Back to activity"
0337,screenshots/augmented/synthetic_bank_0337_lowres.png,Tanglish,Latin,low-resolution,"17:00
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
USD 1,866.25
Card payment decline aayiduchu.
Date & time
19 Jan 2026 • 13:32
Reference
NMB-2601-711127
Error code
NZF-233
Issue
Card payment declined
Get help
Back to activity"
0338,screenshots/synthetic_bank_0338.png,Singlish,Latin,clean,"08:00
4G
Nova Mobile Banking
Secure transaction centre
URGENT
USD 771.19
Card eka horakam kala; danma freeze karanna.
Date & time
13 Aug 2024 • 07:34
Reference
NMB-2408-175368
Error code
TJL-376
Issue
Card stolen
Freeze card
Back to activity"
0338,screenshots/augmented/synthetic_bank_0338_blur.png,Singlish,Latin,blur,"08:00
4G
Nova Mobile Banking
Secure transaction centre
URGENT
USD 771.19
Card eka horakam kala; danma freeze karanna.
Date & time
13 Aug 2024 • 07:34
Reference
NMB-2408-175368
Error code
TJL-376
Issue
Card stolen
Freeze card
Back to activity"
0338,screenshots/augmented/synthetic_bank_0338_rot.png,Singlish,Latin,rotation,"08:00
4G
Nova Mobile Banking
Secure transaction centre
URGENT
USD 771.19
Card eka horakam kala; danma freeze karanna.
Date & time
13 Aug 2024 • 07:34
Reference
NMB-2408-175368
Error code
TJL-376
Issue
Card stolen
Freeze card
Back to activity"
0338,screenshots/augmented/synthetic_bank_0338_lowres.png,Singlish,Latin,low-resolution,"08:00
4G
Nova Mobile Banking
Secure transaction centre
URGENT
USD 771.19
Card eka horakam kala; danma freeze karanna.
Date & time
13 Aug 2024 • 07:34
Reference
NMB-2408-175368
Error code
TJL-376
Issue
Card stolen
Freeze card
Back to activity"
0339,screenshots/synthetic_bank_0339.png,English,Latin,clean,"12:15
4G
Nova Mobile Banking
Secure transaction centre
WAITING
GBP 1,468.43
The verification code has not arrived.
Date & time
16 May 2025 • 15:42
Reference
NMB-2505-840545
Error code
PCW-776
Issue
OTP not received
Get help
Back to activity"
0339,screenshots/augmented/synthetic_bank_0339_blur.png,English,Latin,blur,"12:15
4G
Nova Mobile Banking
Secure transaction centre
WAITING
GBP 1,468.43
The verification code has not arrived.
Date & time
16 May 2025 • 15:42
Reference
NMB-2505-840545
Error code
PCW-776
Issue
OTP not received
Get help
Back to activity"
0339,screenshots/augmented/synthetic_bank_0339_rot.png,English,Latin,rotation,"12:15
4G
Nova Mobile Banking
Secure transaction centre
WAITING
GBP 1,468.43
The verification code has not arrived.
Date & time
16 May 2025 • 15:42
Reference
NMB-2505-840545
Error code
PCW-776
Issue
OTP not received
Get help
Back to activity"
0339,screenshots/augmented/synthetic_bank_0339_lowres.png,English,Latin,low-resolution,"12:15
4G
Nova Mobile Banking
Secure transaction centre
WAITING
GBP 1,468.43
The verification code has not arrived.
Date & time
16 May 2025 • 15:42
Reference
NMB-2505-840545
Error code
PCW-776
Issue
OTP not received
Get help
Back to activity"
0340,screenshots/synthetic_bank_0340.png,Mixed-language,Latin,clean,"12:10
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
EUR 2,292.77
ATM charge eka waradi wage. ATM charge thappa irukku.
Date & time
07 May 2025 • 00:59
Reference
NMB-2505-811311
Error code
DBM-473
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0340,screenshots/augmented/synthetic_bank_0340_blur.png,Mixed-language,Latin,blur,"12:10
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
EUR 2,292.77
ATM charge eka waradi wage. ATM charge thappa irukku.
Date & time
07 May 2025 • 00:59
Reference
NMB-2505-811311
Error code
DBM-473
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0340,screenshots/augmented/synthetic_bank_0340_rot.png,Mixed-language,Latin,rotation,"12:10
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
EUR 2,292.77
ATM charge eka waradi wage. ATM charge thappa irukku.
Date & time
07 May 2025 • 00:59
Reference
NMB-2505-811311
Error code
DBM-473
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0340,screenshots/augmented/synthetic_bank_0340_lowres.png,Mixed-language,Latin,low-resolution,"12:10
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
EUR 2,292.77
ATM charge eka waradi wage. ATM charge thappa irukku.
Date & time
07 May 2025 • 00:59
Reference
NMB-2505-811311
Error code
DBM-473
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0341,screenshots/synthetic_bank_0341.png,English,Latin,clean,"17:15
4G
Nova Mobile Banking
Secure transaction centre
URGENT
SGD 1,215.12
Freeze your stolen card immediately.
Date & time
17 Jun 2024 • 19:26
Reference
NMB-2406-438949
Error code
AWS-584
Issue
Card stolen
Freeze card
Back to activity"
0341,screenshots/augmented/synthetic_bank_0341_blur.png,English,Latin,blur,"17:15
4G
Nova Mobile Banking
Secure transaction centre
URGENT
SGD 1,215.12
Freeze your stolen card immediately.
Date & time
17 Jun 2024 • 19:26
Reference
NMB-2406-438949
Error code
AWS-584
Issue
Card stolen
Freeze card
Back to activity"
0341,screenshots/augmented/synthetic_bank_0341_rot.png,English,Latin,rotation,"17:15
4G
Nova Mobile Banking
Secure transaction centre
URGENT
SGD 1,215.12
Freeze your stolen card immediately.
Date & time
17 Jun 2024 • 19:26
Reference
NMB-2406-438949
Error code
AWS-584
Issue
Card stolen
Freeze card
Back to activity"
0341,screenshots/augmented/synthetic_bank_0341_lowres.png,English,Latin,low-resolution,"17:15
4G
Nova Mobile Banking
Secure transaction centre
URGENT
SGD 1,215.12
Freeze your stolen card immediately.
Date & time
17 Jun 2024 • 19:26
Reference
NMB-2406-438949
Error code
AWS-584
Issue
Card stolen
Freeze card
Back to activity"
0342,screenshots/synthetic_bank_0342.png,Mixed-language,Latin,clean,"22:10
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
LKR 2,266.44
Transaction eka deparak penenawa. Transaction rendu murai kaatuthu.
Date & time
21 Mar 2025 • 15:11
Reference
NMB-2503-229022
Error code
XKL-566
Issue
Duplicate transaction
Get help
Back to activity"
0342,screenshots/augmented/synthetic_bank_0342_blur.png,Mixed-language,Latin,blur,"22:10
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
LKR 2,266.44
Transaction eka deparak penenawa. Transaction rendu murai kaatuthu.
Date & time
21 Mar 2025 • 15:11
Reference
NMB-2503-229022
Error code
XKL-566
Issue
Duplicate transaction
Get help
Back to activity"
0342,screenshots/augmented/synthetic_bank_0342_rot.png,Mixed-language,Latin,rotation,"22:10
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
LKR 2,266.44
Transaction eka deparak penenawa. Transaction rendu murai kaatuthu.
Date & time
21 Mar 2025 • 15:11
Reference
NMB-2503-229022
Error code
XKL-566
Issue
Duplicate transaction
Get help
Back to activity"
0342,screenshots/augmented/synthetic_bank_0342_lowres.png,Mixed-language,Latin,low-resolution,"22:10
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
LKR 2,266.44
Transaction eka deparak penenawa. Transaction rendu murai kaatuthu.
Date & time
21 Mar 2025 • 15:11
Reference
NMB-2503-229022
Error code
XKL-566
Issue
Duplicate transaction
Get help
Back to activity"
0343,screenshots/synthetic_bank_0343.png,Tamil,Tamil,clean,"16:10
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
GBP 2,105.50
பணம் எடுத்த கட்டணம் தவறாக இருக்கலாம்.
Date & time
24 Feb 2025 • 06:05
Reference
NMB-2502-641143
Error code
EQP-893
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0343,screenshots/augmented/synthetic_bank_0343_blur.png,Tamil,Tamil,blur,"16:10
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
GBP 2,105.50
பணம் எடுத்த கட்டணம் தவறாக இருக்கலாம்.
Date & time
24 Feb 2025 • 06:05
Reference
NMB-2502-641143
Error code
EQP-893
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0343,screenshots/augmented/synthetic_bank_0343_rot.png,Tamil,Tamil,rotation,"16:10
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
GBP 2,105.50
பணம் எடுத்த கட்டணம் தவறாக இருக்கலாம்.
Date & time
24 Feb 2025 • 06:05
Reference
NMB-2502-641143
Error code
EQP-893
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0343,screenshots/augmented/synthetic_bank_0343_lowres.png,Tamil,Tamil,low-resolution,"16:10
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
GBP 2,105.50
பணம் எடுத்த கட்டணம் தவறாக இருக்கலாம்.
Date & time
24 Feb 2025 • 06:05
Reference
NMB-2502-641143
Error code
EQP-893
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0344,screenshots/synthetic_bank_0344.png,Tamil,Tamil,clean,"20:00
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
LKR 73.95
பணம் எடுத்த கட்டணம் தவறாக இருக்கலாம்.
Date & time
11 Oct 2024 • 22:05
Reference
NMB-2410-308075
Error code
PVL-199
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0344,screenshots/augmented/synthetic_bank_0344_blur.png,Tamil,Tamil,blur,"20:00
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
LKR 73.95
பணம் எடுத்த கட்டணம் தவறாக இருக்கலாம்.
Date & time
11 Oct 2024 • 22:05
Reference
NMB-2410-308075
Error code
PVL-199
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
