file,line,category,old_text,new_text
llm-zeroshot/english/train_labeled.csv,694,extra_charge_on_statement,I do not know why I was charged for the $1 transaction.,I do not know why I was charged for the Rs 10 transaction.
llm-zeroshot/english/train_labeled.csv,695,extra_charge_on_statement,I wanted to know about a pending dollar that is on my statement.,I wanted to know about a pending Rs 10 that is on my statement.
llm-zeroshot/english/train_labeled.csv,696,extra_charge_on_statement,"I'm pretty frustrated about a pound charge that keeps  showing up in my account statement. It's listed in the app as ""pending"", it never changes, and now I'm thinking someone's hacked my account!","I'm pretty frustrated about a Rs 10 charge that keeps  showing up in my account statement. It's listed in the app as ""pending"", it never changes, and now I'm thinking someone's hacked my account!"
llm-zeroshot/english/train_labeled.csv,697,extra_charge_on_statement,How come there is a $1 extra charge on my statement?,How come there is a Rs 10 extra charge on my statement?
llm-zeroshot/english/train_labeled.csv,698,extra_charge_on_statement,I was charged an extra pound.,I was charged an extra Rs 10.
llm-zeroshot/english/train_labeled.csv,699,extra_charge_on_statement,There is a charge for an additional pound.,There is a charge for an additional Rs 10.
llm-zeroshot/english/train_labeled.csv,700,extra_charge_on_statement,There is a strange 1£ charge that appears as pending on my statement. What's the cause for that? I haven't purchased anything for a pound.,There is a strange Rs 10 charge that appears as pending on my statement. What's the cause for that? I haven't purchased anything for Rs 10.
llm-zeroshot/english/train_labeled.csv,703,extra_charge_on_statement,Why is there an extra charge of 1 dollar on my statement?,Why is there an extra charge of 1 Rs 10 on my statement?
llm-zeroshot/english/train_labeled.csv,704,extra_charge_on_statement,"I checked my statement and saw a charge of one pound, where is this charge coming from?","I checked my statement and saw a charge of Rs 10, where is this charge coming from?"
llm-zeroshot/english/train_labeled.csv,708,extra_charge_on_statement,There is an extra 1£ charge on my app. Why did you charge me extra?,There is an extra Rs 10 charge on my app. Why did you charge me extra?
llm-zeroshot/english/train_labeled.csv,709,extra_charge_on_statement,Why i'm I being charged an extra pound,Why i'm I being charged an extra Rs 10
llm-zeroshot/english/train_labeled.csv,710,extra_charge_on_statement,The $1.00 has still not been reverted as indicated in the previous email.,The Rs 10 has still not been reverted as indicated in the previous email.
llm-zeroshot/english/train_labeled.csv,711,extra_charge_on_statement,My statement shows and extra 1$ that was charged to it and I would like to know why.,My statement shows and extra Rs 10 that was charged to it and I would like to know why.
llm-zeroshot/english/train_labeled.csv,712,extra_charge_on_statement,"There is an extra $1 charge on my statement, why is that?","There is an extra Rs 10 charge on my statement, why is that?"
llm-zeroshot/english/train_labeled.csv,713,extra_charge_on_statement,Is the 1 pound charge going to be reimbursed on my card?,Is the 1 Rs 10 charge going to be reimbursed on my card?
llm-zeroshot/english/train_labeled.csv,714,extra_charge_on_statement,I  see an extra 1£ charge on my app. Why did It charge me extra?,I  see an extra Rs 10 charge on my app. Why did It charge me extra?
llm-zeroshot/english/train_labeled.csv,717,extra_charge_on_statement,There is a charge for 1£ on my statement.  I do not think that I bought anything that costed 1£.  What is going on?,There is a charge for Rs 10 on my statement.  I do not think that I bought anything that costed Rs 10.  What is going on?
llm-zeroshot/english/train_labeled.csv,719,extra_charge_on_statement,There is  an extra 1£ charge on my app. Why did it charge me extra?,There is  an extra Rs 10 charge on my app. Why did it charge me extra?
llm-zeroshot/english/train_labeled.csv,721,extra_charge_on_statement,How come I was charged a transaction of $1?,How come I was charged a transaction of Rs 10?
llm-zeroshot/english/train_labeled.csv,724,extra_charge_on_statement,What is this random charge of one pound doing on my account?,What is this random charge of Rs 10 doing on my account?
llm-zeroshot/english/train_labeled.csv,725,extra_charge_on_statement,I had to pay one pound more than the set price!,I had to pay one Rs 10 more than the set price!
llm-zeroshot/english/train_labeled.csv,726,extra_charge_on_statement,My statement is showing an extra £1 charge and I am unsure why. Is there an explanation for this?,My statement is showing an extra Rs 10 charge and I am unsure why. Is there an explanation for this?
llm-zeroshot/english/train_labeled.csv,727,extra_charge_on_statement,Do I have a $1 extra fee on the statement?,Do I have a Rs 10 extra fee on the statement?
llm-zeroshot/english/train_labeled.csv,728,extra_charge_on_statement,Why is it showing that my account has been charged a dollar that is showing as pending?,Why is it showing that my account has been charged Rs 10 that is showing as pending?
llm-zeroshot/english/train_labeled.csv,729,extra_charge_on_statement,"I do not understand why there is a pending 1£ charge on my statement, I do not recall making this transaction. Can you please tell me what this is about?","I do not understand why there is a pending Rs 10 charge on my statement, I do not recall making this transaction. Can you please tell me what this is about?"
llm-zeroshot/english/train_labeled.csv,732,extra_charge_on_statement,How long will the $1 charge show as pending?,How long will the Rs 10 charge show as pending?
llm-zeroshot/english/train_labeled.csv,733,extra_charge_on_statement,I've been charged an extra £1 and I don't know what it's for,I've been charged an extra Rs 10 and I don't know what it's for
llm-zeroshot/english/train_labeled.csv,734,extra_charge_on_statement,I was overcharged an additional pound.,I was overcharged an additional Rs 10.
llm-zeroshot/english/train_labeled.csv,735,extra_charge_on_statement,I've been charged an extra £1 and I don't know why,I've been charged an extra Rs 10 and I don't know why
llm-zeroshot/english/train_labeled.csv,736,extra_charge_on_statement,My statement is showing I was Charged a dollar and I am not sure why.,My statement is showing I was Charged Rs 10 and I am not sure why.
llm-zeroshot/english/train_labeled.csv,1359,exchange_via_app,Can I change from AUD to GBP?,Can I change from USD to LKR?
llm-zeroshot/english/train_labeled.csv,1360,exchange_via_app,"I need to exchange between different currencies, like GBP and USD. Can I do that with your app?","I need to exchange between different currencies, like LKR and USD. Can I do that with your app?"
llm-zeroshot/english/train_labeled.csv,1362,exchange_via_app,Does the app allowing exchanges between USD and GBP,Does the app allowing exchanges between USD and LKR
llm-zeroshot/english/train_labeled.csv,1363,exchange_via_app,What if I need to use GBP instead of USD?,What if I need to use LKR instead of USD?
llm-zeroshot/english/train_labeled.csv,1365,exchange_via_app,Is it possible to change from AUD to GBP?,Is it possible to change from USD to LKR?
llm-zeroshot/english/train_labeled.csv,1367,exchange_via_app,How can I change USD to GBP?,How can I change USD to LKR?
llm-zeroshot/english/train_labeled.csv,1370,exchange_via_app,How can I exchange AUD for GBP?,How can I exchange USD for LKR?
llm-zeroshot/english/train_labeled.csv,1378,exchange_via_app,"I do not need GBP, I need AUD, how do I convert it?","I do not need LKR, I need USD, how do I convert it?"
llm-zeroshot/english/train_labeled.csv,1379,exchange_via_app,"Instead of GBP, how do I exchange for AUD?","Instead of LKR, how do I exchange for USD?"
llm-zeroshot/english/train_labeled.csv,1381,exchange_via_app,"Using your app, would I be able to exchange between USD and GBP?","Using your app, would I be able to exchange between USD and LKR?"
llm-zeroshot/english/train_labeled.csv,1382,exchange_via_app,Can I use this app for both USD and GBP?,Can I use this app for both USD and LKR?
llm-zeroshot/english/train_labeled.csv,1384,exchange_via_app,Does your app allow currency exchanges between USD and GBP?,Does your app allow currency exchanges between USD and LKR?
llm-zeroshot/english/train_labeled.csv,1389,exchange_via_app,Can I exchange USD for GBP in your app?,Can I exchange USD for LKR in your app?
llm-zeroshot/english/train_labeled.csv,1392,exchange_via_app,I want to exchange USD and GBP with the app,I want to exchange USD and LKR with the app
llm-zeroshot/english/train_labeled.csv,1393,exchange_via_app,How do I change my AUD into GBP?,How do I change my USD into LKR?
llm-zeroshot/english/train_labeled.csv,1395,exchange_via_app,Can I use your app to exchange between USD and GBP,Can I use your app to exchange between USD and LKR
llm-zeroshot/english/train_labeled.csv,1403,exchange_via_app,"I might need to exchange between USD and GBP, is this possible with your app?","I might need to exchange between USD and LKR, is this possible with your app?"
llm-zeroshot/english/train_labeled.csv,1404,exchange_via_app,"I need to exchange my GBP to AUD, how would I do this?","I need to exchange my LKR to USD, how would I do this?"
llm-zeroshot/english/train_labeled.csv,1407,exchange_via_app,Where can i exchange between GBP and USD,Where can i exchange between LKR and USD
llm-zeroshot/english/train_labeled.csv,1410,exchange_via_app,"I no longer need AUD, I need GBP instead, how can I make this happen?","I no longer need USD, I need LKR instead, how can I make this happen?"
