row_index,text_en,text_singlish,category,sentiment,priority
4437,Is there a limit to using a disposable virtual card?,disposable virtual card ekak pavichchi karanna limit ekak tiyenavada?,disposable_card_limits,Neutral,Low
4438,I have a disposable virtual card. Is there a limit to how many times I can use it?,mata disposable virtual card ekak tiyenava. eka kiyak vatavak pavichchi karanna puluvanda kiyala limit ekak tiyenavada?,disposable_card_limits,Neutral,Low
4439,Are there any places that I can't use the disposable cards at?,disposable cards pavichchi karanna bari tan tiyenavada?,disposable_card_limits,Neutral,Low
4440,Is there a limit to the number of disposable cards per day?,davasakata disposable cards ganata limit ekak tiyenavada?,disposable_card_limits,Neutral,Low
4441,How many disposable cards can I make in a day?,davasakata disposable cards kiyak hadaganna puluvanda?,disposable_card_limits,Neutral,Low
4442,let me know how many disposable cards I can have?,mata disposable cards kiyak tiyaganna puluvanda kiyala kiyannako?,disposable_card_limits,Neutral,Low
4443,I must make several disposable cards per day.,davasakata disposable cards kipayak hadannama one.,disposable_card_limits,Neutral,Low
4444,Can you please inform me of the restrictions for the disposable cards.,disposable cards valata restrictions kiyala denna puluvanda.,disposable_card_limits,Neutral,Low
4445,Is there a limit on disposable cards?,disposable cards valata limit ekak tiyenavada?,disposable_card_limits,Neutral,Low
4446,I have to make more then a few disposable cards per day.,davasakata disposable cards kipayakata vada hadannama one.,disposable_card_limits,Neutral,Low
4447,Are there any restrictions on the disposable cards?,disposable cards valata restrictions monava hari tiyenavada?,disposable_card_limits,Neutral,Low
4448,What are my limits on disposable cards?,disposable cards valata mage limits monavada?,disposable_card_limits,Neutral,Low
4449,I would like to know what the restrictions are for the disposable cards.,disposable cards valata restrictions monavada kiyala danaganna one.,disposable_card_limits,Neutral,Low
4450,What is the limits on the number of disposable cards I can have?,mata tiyaganna puluvan disposable cards ganata limits monavada?,disposable_card_limits,Neutral,Low
4451,what is the amount of disposable cards I can have?,mata tiyaganna puluvan disposable cards gana mokakda?,disposable_card_limits,Neutral,Low
4452,"On my disposable card, is there a transaction limit?","mage disposable card ekata, transaction limit ekak tiyenavada?",disposable_card_limits,Neutral,Low
4453,Who can request disposable cards?,disposable cards request karanna puluvan kavuda?,disposable_card_limits,Neutral,Low
4454,How much transactions do I get with a disposable card?,disposable card ekakin transactions kiyak labenavada?,disposable_card_limits,Neutral,Low
4455,What can I and can't do with the disposable cards?,disposable cards valin mata karanna puluvan saha bari eva monavada?,disposable_card_limits,Neutral,Low
4456,Is there a transaction limit on a disposable card?,disposable card ekakata transaction limit ekak tiyenavada?,disposable_card_limits,Neutral,Low
4457,How many disposable  cards are available per account?,account ekakata disposable cards kiyak available da?,disposable_card_limits,Neutral,Low
4458,What is the number of transactions for one disposable card?,disposable card ekakata transactions gana mokakda?,disposable_card_limits,Neutral,Low
4459,I think someone is using my card without my permission!,kavuru hari permission ekakin torava mage card eka pavichchi karanava kiyala hitenava!,compromised_card,Negative,High
4460,What do I do if I detect fraudulent use on my car?,mage card eke fraudulent use ekak detect kalot mama mokada karanne?,compromised_card,Neutral,High
4461,I think my account has been hacked there are charges on there I don't recognize.,"mage account eka hack vela ati, mama recognize nokarana charges tikak tiyenava.",compromised_card,Neutral,High
4462,I don't recognize some transactions.  Is someone else using it?,transaction kipayak recognize karanne naa. vena kavuru hari eka pavichchi karanavada?,compromised_card,Neutral,High
4463,I just got an email in confirming my purchase with my card. I login to the mobile app on the card and found out there are several purchase were made without me aware of it. Evidently someone had stole my card information and made these fraudulent purchase. I need the transaction to be reverse and have my card suspended.,dan mata email ekak ava mage card eke purchase ekak confirm karala. mobile app ekata login vunama mama danne nati purchases kipayak vela tiyenava dakka. kavuru hari mage card information eka steal karala fraudulent purchases karala tiyenava. transaction reverse karala mage card eka suspend karaganna one.,compromised_card,Neutral,High
4464,How do I stop fraud to my account?,mage account ekata fraud ekak navattanne kohomada?,compromised_card,Neutral,High
4465,card is being used by someone else,card eka vena kavuru hari pavichchi karanava,compromised_card,Neutral,High
4466,I think someone else is using my card.,vena kavuru hari mage card eka pavichchi karanava kiyala hitenava.,compromised_card,Neutral,High
4467,Someone might be using my card that is not me.,mama neveyi vena kavuru hari mage card eka pavichchi karanava ati.,compromised_card,Neutral,High
4468,There are strange transactions on my account.  What should I do if I think someone stole my details?,mage account eke amutu transaction tikak tiyenava. kavuru hari mage details steal kala kiyala hitunot mama mokada karanne?,compromised_card,Neutral,High
4469,I sees some suspicious spending on my credit card that I don't recall I had made. What should I do?,mage credit card eke mama mataka nati suspicious spending tikak dakinava. mama mokada karanne?,compromised_card,Neutral,High
4470,"It looks like someone besides me ordered something with my card, what should I do?","mama neveyi vena kavuru hari mage card eken deyak order kala vage, mama mokada karanne?",compromised_card,Neutral,High
4471,There are charges on my card that I haven't purchased.,mama gatte nati charges mage card eke tiyenava.,compromised_card,Neutral,High
4472,Someone might be using my card.  What should I do?,vena kavuru hari mage card eka pavichchi karanava ati. mama mokada karanne?,compromised_card,Neutral,High
4473,I suspect someone used my card.,vena kavuru hari mage card eka pavichchi kala kiyala suspect karanava.,compromised_card,Neutral,High
4474,Please tell me how you can stop unauthorized payments from being made on my card since on this bill I see that this has happened. There are transactions that I never made from a place I've never been to.,"mage bill eke meka vuna kiyala penava, mage card eke authorize nokala payments navattanne kohomada kiyala kiyannako. mama kavadavat gihin nati tanakin mama karanne nati transaction tikak tiyenava.",compromised_card,Neutral,High
4475,I think that somebody is utilizing my card without my authorization!,mage authorization ekakin torava kavuru hari mage card eka utilize karanava kiyala hitenava!,compromised_card,Neutral,High
4476,"There are a few transaction that I don't recognize, I think someone managed to get my card details and use it.
","mama recognize nokarana transaction tikak tiyenava, kavuru hari mage card details labagena eka pavichchi karanava kiyala hitenava.",compromised_card,Neutral,High
4477,Someone has been using my card. There are unfamiliar transactions on there. Can you freeze the card to keep this from happening?,kavuru hari mage card eka pavichchi karanava. etana ahuru nati transaction tiyenava. meka valakvaganna card eka freeze karanna puluvanda?,compromised_card,Neutral,High
4478,What can I do if my card details where stolen from my car? I think they used my card to buy gas.,mage car eken card details steal vunot mama mokada karanne? gas ganna mage card eka pavichchi kala kiyala hitenava.,compromised_card,Neutral,High
4479,I want to cancel my card. I think someone else is using it.,mage card eka cancel karaganna one. vena kavuru hari eka pavichchi karanava kiyala hitenava.,compromised_card,Neutral,High
4480,"I can't be sure, but I think that someone may be using my card.","sure naa, et kavuru hari mage card eka pavichchi karanava kiyala hitenava.",compromised_card,Neutral,High
4481,What should I do if I think someone is using my card without my permission?,mage permission ekakin torava kavuru hari mage card eka pavichchi karanava kiyala hitunot mama mokada karanne?,compromised_card,Neutral,High
4482,I believe that someone is using my card without my knowledge!,mage danimakin torava kavuru hari mage card eka pavichchi karanava kiyala vishvasayi!,compromised_card,Neutral,High
4483,There is unusual activity on my account and I believe someone took my card.,"mage account eke unusual activity tiyenava, kavuru hari mage card eka gatta kiyala vishvasayi.",compromised_card,Neutral,High
4484,Someone must have found my card details as I don't recognize these transactions.,mama me transaction recognize nokarana nisa kavuru hari mage card details hoyagena ati.,compromised_card,Neutral,High
4485,Should I order a new card before I freeze my original one?,mage original card eka freeze karanna kalin alut ekak order karannada one?,compromised_card,Neutral,High
4486,"I think that someone may be using my card, but I'm not sure,.","sure naa, et kavuru hari mage card eka pavichchi karanava ati.",compromised_card,Neutral,High
4487,I think someone has hacked my card!,kavuru hari mage card eka hack kala kiyala hitenava!,compromised_card,Neutral,High
4488,My card has been compromised. I see a bunch of online shopping charges that I didn't make. I need to freeze it immediately.,mage card eka compromise vela. mama gatte nati online shopping charges godak dakinava. eka danma freeze karaganna one.,compromised_card,Neutral,High
4489,I think my card has been used by somebody else since I was never in the little town where some transactions on this bill have come from. Please stop this right away.,"mage card eka vena kavuru hari pavichchi kala kiyala hitenava, mokada mama kavadavat bill eke transaction apu kuda nagarayakata gihin naa. karunakarala danma meka navattanna.",compromised_card,Neutral,High
4490,am suspicious of my card's security,mage card eke security eka gana suspicious.,compromised_card,Neutral,High
4491,"Someone is making transactions on my account, I think they took my card information.","kavuru hari mage account eke transaction karanava, eyala mage card information labagatta kiyala hitenava.",compromised_card,Neutral,High
4492,I think someone stole my card number and brought stuff in different places that I have never been to. I need to suspend any further purchase on my credit card.,kavuru hari mage card number eka steal karala mama kavadavat gihin nati tan valin deval gatta kiyala hitenava. mage credit card eken tava purchases suspend karaganna one.,compromised_card,Neutral,High
4493,There's a possibility that my card was compromised.,mage card eka compromise venna puluvan possibility ekak tiyenava.,compromised_card,Neutral,High
4494,What should I do if I think there are unauthorized transactions?,unauthorized transaction tiyenava kiyala hitunot mama mokada karanne?,compromised_card,Neutral,High
4495,How do I stop fraud to my card?,mage card ekata fraud ekak navattanne kohomada?,compromised_card,Neutral,High
