row_index,text,category,sentiment_existing,priority_existing,vader_compound,negativity_score,positive_flag,suggested_sentiment,suggested_priority,priority_content_support,has_urgent_cue,strong_neg_hits,urgent_hits
3946,How long does it take for my id to verify?,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3947,The app is telling me that I am not me.,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3948,What do I do if I can't prove my identity?,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3949,The app can't verify my information for identity proofing purposes.,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3950,What should I do if I can't prove my identity.,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3951,What's wrong with my ID? I can't verify it.,unable_to_verify_identity,Negative,High,-0.477,2.4,False,Mildly Negative,High,False,False,,
3952,Problem verifying my account,unable_to_verify_identity,Neutral,High,-0.402,2.0,False,Mildly Negative,High,False,False,,
3953,The app doesn't believe its me.,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3954,"app malfunctioning, does not know its me",unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3955,I can get my identification verified.,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3956,I am having trouble with the app recognizing me.,unable_to_verify_identity,Neutral,High,-0.402,2.0,False,Mildly Negative,High,False,False,,
3957,How long will it take to verify my account?,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3958,How come I can't seem to verify my id?,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3959,I don't have the means to prove my identity.,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3960,My app says that I'm not verified.,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3961,I don't have a way to prove my identity.,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3962,Why hasn't my ID been verified?,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3963,The app doesn't think it's me.,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3964,How long does it take to verify a person's identity?,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3965,I'm not sure how to provide my identity.,unable_to_verify_identity,Negative,High,-0.241,1.2,False,Neutral,High,False,False,,
3966,Why is my identity not verified?,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3967,Why is my identity verification process not working?,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3968,My identity verification is not working.,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3969,I'm having trouble with proving my identity.,unable_to_verify_identity,Neutral,High,-0.402,2.0,False,Mildly Negative,High,False,False,,
3970,I am having a problem proving who I am,unable_to_verify_identity,Neutral,High,-0.402,2.0,False,Mildly Negative,High,False,False,,
3971,It won't let me prove my identity.,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3972,I am having trouble verifying my id.,unable_to_verify_identity,Neutral,High,-0.402,2.0,False,Mildly Negative,High,False,False,,
3973,Why am I unable verify my id?,unable_to_verify_identity,Negative,High,0.0,0.0,False,Neutral,High,False,False,,
3974,My identity can't be verified.,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3975,I have trouble proving my identity.,unable_to_verify_identity,Neutral,High,-0.402,2.0,False,Mildly Negative,High,False,False,,
3976,I can't verify my ID. Why?,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3977,"My identity isn't being accepted, what should I do?",unable_to_verify_identity,Neutral,High,-0.206,1.0,False,Neutral,High,False,False,,
3978,The app failed to verify me.,unable_to_verify_identity,Negative,High,-0.511,2.6,False,Mildly Negative,High,False,False,,
3979,Why hasn't the app verified my identity?,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3980,The app doesn't believe that I am myself,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3981,"The app isn't letting me log in, but my info is correct.",unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3982,I need help proving that this is really me and to verify my identity.,unable_to_verify_identity,Neutral,High,0.402,0.0,False,Neutral,High,False,False,,
3983,why does it take so long to verify my id,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3984,My identity verification isn't working,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3985,I am having trouble to verify my identity,unable_to_verify_identity,Neutral,High,-0.402,2.0,False,Mildly Negative,High,False,False,,
3986,Everytime I try to prove my identity it won't let me.,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3987,I'm having difficulty verifying my identity.,unable_to_verify_identity,Neutral,High,-0.34,1.7,False,Neutral,High,False,False,,
3988,Help me verify my identity.,unable_to_verify_identity,Neutral,High,0.402,0.0,False,Neutral,High,False,False,,
3989,I'm still waiting on my identity verification.,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3990,Why can't my ID be verified?,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3991,Help my prove my identity.,unable_to_verify_identity,Neutral,High,0.402,0.0,False,Neutral,High,False,False,,
3992,i am under 18 and i am trying to verify my id. why wont it work?,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3993,What do I need to bring for identification?,unable_to_verify_identity,Neutral,High,0.0,0.0,False,Neutral,High,False,False,,
3994,"I'm not sure what to do about the PIN, because I don't have one yet.",get_physical_card,Negative,Low,-0.241,1.2,False,Neutral,Low,False,False,,
3995,Is my PIN sent separably?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
3996,Where can I get my card PIN?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
3997,my pin hasn't arrived in the post! How do I cancel it or get a new one?,get_physical_card,Neutral,Low,-0.316,2.1,False,Mildly Negative,Low,False,False,,
3998,Where is the card PIN located?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
3999,"I have my card, when whill my PIN be available?",get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4000,I dont have a pin,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4001,i have yet to get my pin,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4002,Where is my card PIN?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4003,The card PIN?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4004,I do not see the card PIN anywhere?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4005,My pin isn't here yet,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4006,Is my PIN recorded anywhere?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4007,How will I know my pin number?,get_physical_card,Neutral,Low,0.077,0.0,False,Neutral,Low,False,False,,
4008,"I need my PIN, where is it?",get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4009,I haven't received my pin,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4010,I am not able to see the card PIN anywhere?,get_physical_card,Negative,Low,0.0,0.0,False,Neutral,Low,False,False,,
4011,"I don't know my PIN, how can I find that out?",get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4012,Where can the pin be located?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4013,How do I find my PIN?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4014,Why have I not received my PIN,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4015,When do I get my PIN?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4016,Where can I locate my card PIN?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4017,Tell me about the card PIN?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4018,"In the app, where do I find my card PIN?",get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4019,do i have to wait for a physical card before i get my pin,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4020,The card PIN is not visible anywhere?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4021,I cannot see the card PIN anywhere?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4022,How will I receive my PIN?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4023,My card arrived but I don't know how to get my PIN.,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4024,Where should I look for my PIN number at?,get_physical_card,Neutral,Low,0.077,0.0,False,Neutral,Low,False,False,,
4025,Where can I locate my PIN at?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4026,Where is the PIN for my card located?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4027,I do not have my pin yet,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4028,Do I have a card PIN?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4029,Where is my PIN located?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4030,I can't find the PIN.,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4031,What can you tell me about the card PIN?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4032,Where can I find my card PIN?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4033,How do I find my PIN number?,get_physical_card,Neutral,Low,0.077,0.0,False,Neutral,Low,False,False,,
4034,I am yet to receive my pin.,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4035,i cannot find my card PIN,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4036,How do I set up my card PIN?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4037,I cannot find my PIN.,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4038,How do I request the PIN?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4039,I haven't received the PIN yet.,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4040,"I signed up, but don't have a PIN. Where can I find it?",get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4041,How is the PIN delivered?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4042,"Help, I don't know what the PIN is to my card?",get_physical_card,Neutral,Low,0.402,0.0,False,Neutral,Low,False,False,,
4043,I didn't get a PIN yet. What gives?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4044,Where's my card PIN?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4045,How do I set my physical card PIN?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4046,wheres my pin,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4047,When will I have access to my pin number?,get_physical_card,Neutral,Low,0.077,0.0,False,Neutral,Low,False,False,,
4048,What's my pin number?,get_physical_card,Neutral,Low,0.077,0.0,False,Neutral,Low,False,False,,
4049,Where do i find my PIN?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4050,When do I set up my card PIN?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4051,Can you tell me how to locate my PIN?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4052,Do i have to wait to get the pin or can i set up a pin,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4053,How do I locate my PIN now that I have my card?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4054,Where is my PIN?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4055,Explain the card PIN to me.,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4056,How do I find the PIN?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4057,Will the PIN come separately?,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4058,Where can I find my PIN? I haven't gotten it yet.,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
4059,Where is my pin? I don't have it yet,get_physical_card,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
